CompanyId,BankEntryDate,BankEntryText,BankEntryAmount,AccountName,AccountNumber,AccountTypeName,AccountNumberPredicted
int:a055470,2016-02-15,str:6372cf6 str:5ad9e74 int:7b3ce63 str:21b55a7,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-15,str:c13d99c str:8515a2b str:fc7f3d2,> -1000,str:892c3fd,2239,Profit and Loss,2239
int:a055470,2016-02-11,str:241d767 str:b1e909e,< 10000,str:ea57e55,2291,Profit and Loss,2291
int:a055470,2016-02-11,str:bdbcdb0,< 1000,str:7ee6cec,6922,Balance,2240
int:a055470,2016-02-11,str:4f2111c str:b1e909e,< 10000,str:ea57e55,2291,Profit and Loss,2291
int:a055470,2016-02-11,str:2e0447a str:41a0557 str:9286ab3 str:ccee691 str:feebd77,> -1000,str:1e82557,9900,Balance,9900
int:a055470,2016-02-11,str:2e0447a str:41a0557 str:9286ab3 str:ccee691 str:feebd77,> -1000,str:17ed048,3617,Profit and Loss,9900
int:a055470,2016-02-11,str:65453a1 str:5ad9e74 str:a67fb86 str:384a6a5,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-10,str:74c905f str:5d1f84b int:6184feb,big negative,str:7ee6cec,6922,Balance,6922
int:a055470,2016-02-10,str:74c905f str:5d1f84b int:6184feb,big negative,str:3bdde00,6920,Balance,6922
int:a055470,2016-02-10,str:74c905f str:5d1f84b int:6184feb,big negative,str:7ee6cec,6922,Balance,6922
int:a055470,2016-02-10,str:74c905f str:5d1f84b int:6184feb,big negative,str:3bdde00,6920,Balance,6922
int:a055470,2016-02-10,str:74c905f str:5d1f84b int:6184feb,big negative,str:7ee6cec,6922,Balance,6922
int:a055470,2016-02-10,str:74c905f str:5d1f84b int:6184feb,big negative,str:3bdde00,6920,Balance,6922
int:a055470,2016-02-10,str:58455a8 str:5ad9e74 int:7b3ce63 str:3c509f3,> -100,str:1e82557,9900,Balance,2240
int:a055470,2016-02-10,str:58455a8 str:5ad9e74 int:7b3ce63 str:3c509f3,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-10,str:2de8ad7 str:f8b5e46,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-09,str:74c905f str:5d1f84b int:1b8efba,> -1000,str:2f85016,3604,Profit and Loss,3604
int:a055470,2016-02-09,str:c7ba15f str:f2db7aa str:2598b78 str:c4957d2,> -1000,str:dc7a2b9,3145,Profit and Loss,2770
int:a055470,2016-02-09,str:bafa491 str:f2db7aa str:e401dd5 str:a4f2b0c,> -1000,str:481e4e8,2770,Profit and Loss,2770
int:a055470,2016-02-09,str:c7ba15f str:f2db7aa str:9dcebc9 str:18cd8d5,> -1000,str:481e4e8,2770,Profit and Loss,2770
int:a055470,2016-02-09,str:c7ba15f str:f2db7aa str:4987b8b,> -1000,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-09,str:1634259 str:5ca3356 str:acc1554,> -1000,str:1e82557,9900,Balance,3617
int:a055470,2016-02-09,str:1634259 str:5ca3356 str:acc1554,> -1000,str:17ed048,3617,Profit and Loss,3617
int:a055470,2016-02-09,str:a8fdd98 int:064c7dc str:e43898a str:4f2111c,> -1000,str:34f9644,2754,Profit and Loss,9900
int:a055470,2016-02-09,str:a8fdd98 int:064c7dc str:e43898a str:4f2111c,> -1000,str:1e82557,9900,Balance,9900
int:a055470,2016-02-09,str:ba99ace str:1db4275 str:4f2111c,> -1000,str:1e82557,9900,Balance,9900
int:a055470,2016-02-09,str:ba99ace str:1db4275 str:4f2111c,> -1000,str:17ed048,3617,Profit and Loss,9900
int:a055470,2016-02-09,str:c44d783 str:42882fa str:4f2111c,> -100,str:ab162f3,1310,Profit and Loss,9900
int:a055470,2016-02-09,str:c44d783 str:42882fa str:4f2111c,> -100,str:1e82557,9900,Balance,9900
int:a055470,2016-02-08,str:5027fed str:40b356a str:ef6b883,> -10000,str:17ed048,3617,Profit and Loss,3617
int:a055470,2016-02-08,str:a8fdd98 int:11ef6cc str:e43898a str:4f2111c,> -1000,str:17ed048,3617,Profit and Loss,3617
int:a055470,2016-02-08,str:9c5dcdc str:40b356a str:ef6b883,> -1000,str:17ed048,3617,Profit and Loss,3617
int:a055470,2016-02-08,str:a8fdd98 int:5a35099 str:8e00a42 str:32ab43f str:4f2111c,> -10000,str:17ed048,3617,Profit and Loss,3617
int:a055470,2016-02-08,str:f1ddb30 str:5ad9e74 int:7b3ce63 str:3c509f3,> -100,str:74a08e1,3430,Profit and Loss,2240
int:a055470,2016-02-08,str:dac9043,> -1000,str:f53d4ec,3600,Profit and Loss,2240
int:a055470,2016-02-08,str:b95f1d0 str:4ea6493 str:d899b83 str:a4f2b0c,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-08,str:a8fdd98 int:2dc6b2d str:f8c47d1,> -10000,str:17ed048,3617,Profit and Loss,3617
int:a055470,2016-02-08,str:a48dab9 str:572e6b4,> -100,str:481e4e8,2770,Profit and Loss,2770
int:a055470,2016-02-08,str:0840b70 str:5ad9e74 int:7b3ce63 str:9f1d1fc,> -10,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-08,str:edf6aaf str:69f2789 str:8b771ed,> -1000,str:65a86dc,3628,Profit and Loss,3628
int:a055470,2016-02-08,str:19425d7 str:2178a18 str:9286ab3 str:ab6915e,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-05,str:bafa491 str:7ee9bc1 str:442676a,> -10000,str:cc78807,5660,Balance,5660
int:a055470,2016-02-05,str:bafa491 str:7ee9bc1 str:2fddb6b,> -10000,str:cc78807,5660,Balance,5660
int:a055470,2016-02-05,str:bafa491 str:7ee9bc1 str:086034e str:a4f2b0c,> -10000,str:cc78807,5660,Balance,5660
int:a055470,2016-02-05,str:bafa491 str:7ee9bc1 str:086034e str:55922e2,> -10000,str:cc78807,5660,Balance,5660
int:a055470,2016-02-05,str:bafa491 str:e518328 str:c5d9be1,> -1000,str:cc78807,5660,Balance,5660
int:a055470,2016-02-05,str:bafa491 str:6e81fd5 str:714ed76 str:4c0acca,> -1000,str:a67d2b5,2270,Profit and Loss,2270
int:a055470,2016-02-05,str:bafa491 str:6e81fd5 str:17a9db0 str:7234f84,> -10000,str:a67d2b5,2270,Profit and Loss,2270
int:a055470,2016-02-05,str:c7ba15f str:6e81fd5 str:6114078 str:c982a96,> -10000,str:a67d2b5,2270,Profit and Loss,2270
int:a055470,2016-02-05,str:c7ba15f str:6e81fd5 str:6458e54 str:355b7ce,> -10000,str:a67d2b5,2270,Profit and Loss,2270
int:a055470,2016-02-05,str:a8fdd98 int:56f1cdc str:cd1a8c4 str:1d24072,> -1000,str:74a08e1,3430,Profit and Loss,2240
int:a055470,2016-02-05,str:5cdba5c str:5ad9e74 int:7b3ce63 str:3561c7b,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-05,str:bdad26a str:a35e5f5 str:50a86f0,> -100,str:892c3fd,2239,Profit and Loss,2239
int:a055470,2016-02-04,str:4f2111c str:b1e909e,< 10000,str:ea57e55,2291,Profit and Loss,2291
int:a055470,2016-02-04,str:6d39349 str:b1e909e,< 10000,str:ea57e55,2291,Profit and Loss,2291
int:a055470,2016-02-04,str:441fc0c str:5ad9e74 int:7b3ce63 str:3c509f3,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-04,str:c704d91 str:1b0ad3b str:9dcebc9 str:7b1b641,> -1000,str:a67d2b5,2270,Profit and Loss,2270
int:a055470,2016-02-03,str:d4158db str:d4cc763,> -1000,str:65a86dc,3628,Profit and Loss,9900
int:a055470,2016-02-03,str:c704d91 str:1b0ad3b str:9dcebc9 str:37fbbcc,> -10000,str:a67d2b5,2270,Profit and Loss,2270
int:a055470,2016-02-03,str:45425d4 str:0359dc8 int:71d6c6c,> -10000,str:2f85016,3604,Profit and Loss,3604
int:a055470,2016-02-03,str:3e72d77 str:4e2dccf str:4e2dccf str:38fbe8a,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-03,str:813546a str:1db4275 str:4f2111c,> -1000,str:47eba01,3440,Profit and Loss,9900
int:a055470,2016-02-03,str:e91b78d str:12077f2,> -1000,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-03,str:ca472bb str:839a088 str:309313c str:27ce1ae,> -1000,str:92a352e,2245,Profit and Loss,9900
int:a055470,2016-02-03,str:a8fdd98 int:cc5c680 str:1331318 str:4f2111c int:acc63b9,> -1000,str:892c3fd,2239,Profit and Loss,2239
int:a055470,2016-02-03,str:a8fdd98 int:aa61d75 str:1331318 str:4f2111c int:acc63b9,> -100,str:892c3fd,2239,Profit and Loss,2239
int:a055470,2016-02-02,str:bafa491 str:f2db7aa str:714ed76 str:4c0acca,> -1000,str:24797f7,3110,Profit and Loss,2270
int:a055470,2016-02-02,str:94cde00 str:5ad9e74 int:7b3ce63 str:b7ab263,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-02,str:c7ba15f str:f2db7aa str:ce20d3e,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-02,str:ce62b6f str:1b2928e str:cd972e2,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-01,str:7dc8b3e str:b1e909e,< 10000,str:ea57e55,2291,Profit and Loss,2291
int:a055470,2016-02-01,str:1977f5c,big positive,str:ea57e55,2291,Profit and Loss,2291
int:a055470,2016-02-01,str:bafa491 str:f2db7aa str:78915d0,> -1000,str:1e82557,9900,Balance,9900
int:a055470,2016-02-01,str:bafa491 str:f2db7aa str:78915d0,> -1000,str:34f9644,2754,Profit and Loss,9900
int:a055470,2016-02-01,str:bafa491 str:13ca65b,big negative,str:54ed1ad,6850,Balance,5660
int:a055470,2016-02-01,str:2ee0fa2 str:ce762b6 str:fc66e15,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-01,str:c7ba15f str:f2db7aa str:f16ccfa,> -1000,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-01,str:2017ff8 str:2178a18 str:872d20d,> -100,str:892c3fd,2239,Profit and Loss,2239
int:a055470,2016-02-01,str:a8fdd98 int:b27ec76 str:f8edd5f,> -1000,str:ab162f3,1310,Profit and Loss,2239
int:a055470,2016-02-01,str:a8fdd98 int:80b70f9 str:f8edd5f,> -1000,str:82c67e4,3140,Profit and Loss,2239
int:a055470,2016-01-29,str:6c98628 str:072d03e str:d83a184,< 10000,str:3d41614,3130,Profit and Loss,5660
int:a055470,2016-01-29,str:bafa491 str:6e81fd5 str:74c905f str:9dcebc9 str:7b1b641,> -10000,str:a67d2b5,2270,Profit and Loss,2270
int:a055470,2016-01-29,str:c7ba15f str:f2db7aa str:7d2a292,> -100,str:47eba01,3440,Profit and Loss,2240
int:a055470,2016-01-29,str:a450963 str:1b2928e str:cd972e2,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-01-29,str:232bf0a str:5ad9e74 int:7b3ce63,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-01-29,str:a8fdd98 int:823cc3f str:7a15523 str:6f67f90,> -1000,str:47eba01,3440,Profit and Loss,2239
int:a055470,2016-01-29,str:aa20f28 str:1b2928e str:cd972e2,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-01-29,str:a8fdd98 int:0019932 str:3ee2665 str:f104ff0,> -1000,str:892c3fd,2239,Profit and Loss,2239
int:a055470,2016-01-28,str:dac9043,> -1000,str:f53d4ec,3600,Profit and Loss,2240
int:a055470,2016-01-28,str:4f2111c str:b1e909e,< 10000,str:ea57e55,2291,Profit and Loss,2291
int:a055470,2016-01-28,str:dd1a39f,< 10000,str:ea57e55,2291,Profit and Loss,2291
int:a055470,2016-01-28,str:1977f5c,big positive,str:ea57e55,2291,Profit and Loss,2291
int:a055470,2016-01-28,str:120e547 str:074d4b5 str:46bc2eb,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-01-28,str:5ec768b str:5ad9e74 int:7b3ce63 str:82f64b4,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-01-28,str:a8fdd98 int:be88abe str:839a088 str:3289f5a,> -10000,str:92a352e,2245,Profit and Loss,3617
int:a055470,2016-01-28,str:a8fdd98 int:3b94561 str:24fc584 str:4f0925d str:ef6b883,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-01-27,str:8a37dcc str:c0eb74d str:072d03e,big positive,str:3bdde00,6920,Balance,6920
int:a055470,2016-01-27,str:b303e00 str:38af8e2,> -10000,str:2f85016,3604,Profit and Loss,3604
int:a055470,2016-01-26,str:74c905f str:5d1f84b int:5110408,> -1000,str:2f85016,3604,Profit and Loss,3604
int:a055470,2016-01-25,str:ba9b210 str:0e91589 str:1d24072,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-01-25,str:ba9b210 str:0e91589 str:1d24072,> -100,str:892c3fd,2239,Profit and Loss,2240
int:a055470,2016-01-25,str:a452f60 str:41a0557 str:9286ab3 str:8e893d7 str:0668399,> -1000,str:1e82557,9900,Balance,9900
int:a055470,2016-01-25,str:a452f60 str:41a0557 str:9286ab3 str:8e893d7 str:0668399,> -1000,str:47eba01,3440,Profit and Loss,9900
int:a055470,2016-01-25,str:6c98628 str:072d03e str:d83a184,< 10000,str:3d41614,3130,Profit and Loss,5660
int:a055470,2016-01-25,str:c7ba15f str:f2db7aa str:4987b8b,> -1000,str:8729adb,2246,Profit and Loss,2240
int:a055470,2016-01-25,str:c7ba15f str:6e81fd5 str:ceb0f29 str:76bc9e9,> -10000,str:a67d2b5,2270,Profit and Loss,2270
int:a055470,2016-01-25,str:7223e4a str:38e082f,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-01-25,str:dbdfd12 str:5ad9e74 int:7b3ce63 str:3c509f3,> -1000,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-01-25,str:3cfba0e str:12077f2,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-01-25,str:8a21217 str:572e6b4,> -100,str:481e4e8,2770,Profit and Loss,2770
int:a055470,2016-01-25,str:6677afe str:317fdde int:ee3541f,> -1000,str:17ed048,3617,Profit and Loss,3617
int:a055470,2016-01-22,str:bafa491 str:7ee9bc1 str:2fddb6b,> -10000,str:cc78807,5660,Balance,5660
int:a055470,2016-01-22,str:bafa491 str:7ee9bc1 str:442676a,> -10000,str:cc78807,5660,Balance,5660
int:a055470,2016-01-22,str:bafa491 str:e518328 str:c5d9be1,> -1000,str:cc78807,5660,Balance,5660
int:a055470,2016-01-22,str:bafa491 str:7ee9bc1 str:086034e str:55922e2,> -10000,str:cc78807,5660,Balance,5660
int:a055470,2016-01-22,str:bafa491 str:7ee9bc1 str:086034e str:a4f2b0c,> -10000,str:cc78807,5660,Balance,5660
int:a055470,2016-01-22,str:a8fdd98 int:fbe04b2 str:3e7be81 str:0839115 str:38490d0 str:5162c4b,> -1000,str:a9f0788,2240,Profit and Loss,2239
int:a055470,2016-01-22,str:a8fdd98 int:fbe04b2 str:3e7be81 str:0839115 str:38490d0 str:5162c4b,> -1000,str:892c3fd,2239,Profit and Loss,2239
int:a055470,2016-01-22,str:9cfbfc4 str:aa263fe str:442f929,> -1000,str:481e4e8,2770,Profit and Loss,2770
int:a055470,2016-01-22,str:e4683b2 int:8721c10 str:223f4a4 str:c3832b1 str:b5769d8,> -10000,str:1e82557,9900,Balance,9900
int:a055470,2016-01-22,str:e4683b2 int:8721c10 str:223f4a4 str:c3832b1 str:b5769d8,> -10000,str:47eba01,3440,Profit and Loss,9900
int:a055470,2016-01-22,str:a8fdd98 int:6f75787 str:1331318 str:4f2111c int:acc63b9,> -1000,str:a9f0788,2240,Profit and Loss,2239
int:a055470,2016-01-21,str:4f2111c str:b1e909e,big positive,str:ea57e55,2291,Profit and Loss,2291
int:a055470,2016-01-21,str:4f2111c str:b1e909e,big positive,str:ea57e55,2291,Profit and Loss,2291
int:a055470,2016-01-21,str:be6f218 str:41a0557 str:9286ab3 str:ccee691 str:feebd77,> -100,str:1e82557,9900,Balance,9900
int:a055470,2016-01-21,str:be6f218 str:41a0557 str:9286ab3 str:ccee691 str:feebd77,> -100,str:892c3fd,2239,Profit and Loss,9900
int:a055470,2016-01-21,str:753e282 str:41a0557 str:9286ab3 str:ccee691 str:0668399,> -10000,str:47eba01,3440,Profit and Loss,9900
int:a055470,2016-01-21,str:e817585 str:41a0557 str:9286ab3 str:ccee691 str:0668399,> -1000,str:1e82557,9900,Balance,9900
int:a055470,2016-01-21,str:e817585 str:41a0557 str:9286ab3 str:ccee691 str:0668399,> -1000,str:47eba01,3440,Profit and Loss,9900
int:a055470,2016-01-21,str:4b0b7b5 str:5ad9e74 int:7b3ce63,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-29,str:6cd08e4 int:49fed34,> -1000,str:1e82557,9900,Balance,9900
int:a055470,2016-02-29,str:6cd08e4 int:49fed34,> -1000,str:9ce853c,3115,Profit and Loss,9900
int:a055470,2016-02-29,str:38248d2,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-29,str:38248d2,> -100,str:1e82557,9900,Balance,2240
int:a055470,2016-02-29,str:c704d91 str:1b0ad3b str:2598b78 str:070dddb,> -10000,str:a67d2b5,2270,Profit and Loss,2270
int:a055470,2016-02-29,str:c7ba15f str:f2db7aa str:402615b,> -1000,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-29,str:a8fdd98 int:13609cf str:1331318 str:4f2111c int:acc63b9,> -1000,str:892c3fd,2239,Profit and Loss,2239
int:a055470,2016-02-26,str:590be0f str:d4cc763,> -1000,str:65a86dc,3628,Profit and Loss,3628
int:a055470,2016-02-25,str:dd1a39f,< 10000,str:ea57e55,2291,Profit and Loss,2291
int:a055470,2016-02-25,str:8c4cbc7 str:4ea6493 str:d899b83 str:a4f2b0c,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-25,str:811d1d5 str:5ad9e74 str:a67fb86 str:5865174,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-25,str:bafa491 str:442676a str:bcdf5a4,big negative,str:40e42a9,5670,Balance,5660
int:a055470,2016-02-25,str:bafa491 str:e590fe4,big positive,str:cc78807,5660,Balance,5660
int:a055470,2016-02-24,str:c704d91 str:6e81fd5 str:2ef2852 str:576bfe1 str:b73dc62,> -10000,str:a67d2b5,2270,Profit and Loss,2270
int:a055470,2016-02-24,str:c704d91 str:6e81fd5 str:ceb0f29 str:5e60e75 str:b73dc62,> -10000,str:a67d2b5,2270,Profit and Loss,2270
int:a055470,2016-02-24,str:c7ba15f str:f2db7aa str:0ca11b1 str:5e60e75,> -1000,str:2f85016,3604,Profit and Loss,3604
int:a055470,2016-02-24,str:c26756c str:12077f2,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-23,str:74c905f str:5d1f84b int:4effaba,> -1000,str:2f85016,3604,Profit and Loss,3604
int:a055470,2016-02-23,str:c327d58 str:e43898a str:4f2111c,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-23,str:76d5d12 str:12077f2,> -1000,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-23,str:959748e str:38af8e2,> -10000,str:2f85016,3604,Profit and Loss,3604
int:a055470,2016-02-23,str:a8fdd98 int:28a909c str:c42c120 str:4f2111c,> -10000,str:892c3fd,2239,Profit and Loss,2239
int:a055470,2016-02-22,str:1e0c71f str:572e6b4,> -100,str:481e4e8,2770,Profit and Loss,2770
int:a055470,2016-02-22,str:3ed536d str:5ad9e74 int:7b3ce63,> -10,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-22,str:a8fdd98 int:9a93494 str:fd9632a,> -100,str:892c3fd,2239,Profit and Loss,2239
int:a055470,2016-02-22,str:a8fdd98 int:95289d8 str:ae9b0da,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-22,str:a8fdd98 int:2e023bc str:4f28ada str:966462a str:73b1943,> -1000,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-19,str:a60ce88 str:2908e18,> -10000,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-19,str:a60ce88 str:2908e18,> -100,str:65a86dc,3628,Profit and Loss,2240
int:a055470,2016-02-19,str:bafa491 str:7ee9bc1 str:442676a,> -10000,str:cc78807,5660,Balance,5660
int:a055470,2016-02-19,str:bafa491 str:b91af60 str:3d84928 str:e183a51,> -10000,str:cc78807,5660,Balance,5660
int:a055470,2016-02-19,str:bafa491 str:e518328 str:c5d9be1,> -10000,str:cc78807,5660,Balance,5660
int:a055470,2016-02-19,str:bafa491 str:7ee9bc1 str:086034e str:55922e2,> -10000,str:cc78807,5660,Balance,5660
int:a055470,2016-02-19,str:bafa491 str:7ee9bc1 str:086034e str:a4f2b0c,> -10000,str:cc78807,5660,Balance,5660
int:a055470,2016-02-19,str:bafa491 str:7ee9bc1 str:2fddb6b,> -10000,str:cc78807,5660,Balance,5660
int:a055470,2016-02-19,str:c7ba15f str:f2db7aa str:7d2a292,> -1000,str:ab162f3,1310,Profit and Loss,2770
int:a055470,2016-02-18,str:bafa491 str:6e81fd5 str:74c905f str:d05356e str:04bc7bb,> -10000,str:a67d2b5,2270,Profit and Loss,2270
int:a055470,2016-02-18,str:bafa491 str:6e81fd5 str:74c905f str:9dcebc9 str:7b1b641,> -10000,str:a67d2b5,2270,Profit and Loss,2270
int:a055470,2016-02-18,str:803b210 str:6e81fd5 str:d55f672 str:6114078 str:52ec755,> -10000,str:a67d2b5,2270,Profit and Loss,2270
int:a055470,2016-02-18,str:803b210 str:6e81fd5 str:74c905f str:6859b88 str:fa06fd6,> -10000,str:a67d2b5,2270,Profit and Loss,2270
int:a055470,2016-02-18,str:4f2111c str:b1e909e,< 1000,str:ea57e55,2291,Profit and Loss,2291
int:a055470,2016-02-18,str:c7f4667 str:71ed1b1 str:9286ab3 int:54ebda2,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-18,str:673418b str:5ad9e74 int:7b3ce63 str:3bf68c8,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-17,str:bafa491 str:6e81fd5 str:74c905f str:d5fbb51 str:fa06fd6,> -10000,str:a67d2b5,2270,Profit and Loss,2270
int:a055470,2016-02-17,str:a8fdd98 int:6d9bca5 str:b84eec4 str:fc66e15,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-17,str:a8fdd98 int:bac110b str:3bf68c8 str:47125c1,> -1000,str:892c3fd,2239,Profit and Loss,2239
int:a055470,2016-02-17,str:a8fdd98 int:64d3480 str:3bf68c8 str:19581f2 str:1d24072,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-16,str:c7ba15f str:f2db7aa str:0e0c63c,> -100,str:481e4e8,2770,Profit and Loss,2770
int:a055470,2016-02-16,str:a022c3c str:1b2928e str:cd972e2,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-16,str:3602da6 str:5ad9e74 int:7b3ce63 str:3c509f3,> -1000,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-16,str:a8fdd98 int:79f4f9a str:97e0d38 str:0467b73 str:38490d0 str:49774c7,> -1000,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-16,str:387ba5c str:5ca3356 str:acc1554,> -10000,str:17ed048,3617,Profit and Loss,3617
int:a055470,2016-02-16,str:7e3d767 str:d51a552 str:1a42e0f str:04c209f,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-16,str:4a8c1ac str:1b2928e str:cd972e2,> -1000,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-15,str:88d7a3b str:5dd5a33,> -1000,str:1e82557,9900,Balance,9900
int:a055470,2016-02-15,str:88d7a3b str:5dd5a33,> -1000,str:481e4e8,2770,Profit and Loss,9900
int:a055470,2016-02-15,str:9eba9ae str:4ea6493 str:d899b83 str:a4f2b0c,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-15,str:6372cf6 str:5ad9e74 int:7b3ce63 str:21b55a7,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-15,str:c13d99c str:8515a2b str:fc7f3d2,> -1000,str:892c3fd,2239,Profit and Loss,2239
int:a055470,2016-02-11,str:241d767 str:b1e909e,< 10000,str:ea57e55,2291,Profit and Loss,2291
int:a055470,2016-02-11,str:bdbcdb0,< 1000,str:7ee6cec,6922,Balance,2240
int:a055470,2016-02-11,str:4f2111c str:b1e909e,< 10000,str:ea57e55,2291,Profit and Loss,2291
int:a055470,2016-02-11,str:2e0447a str:41a0557 str:9286ab3 str:ccee691 str:feebd77,> -1000,str:1e82557,9900,Balance,9900
int:a055470,2016-02-11,str:2e0447a str:41a0557 str:9286ab3 str:ccee691 str:feebd77,> -1000,str:17ed048,3617,Profit and Loss,9900
int:a055470,2016-02-11,str:65453a1 str:5ad9e74 str:a67fb86 str:384a6a5,> -100,str:a9f0788,2240,Profit and Loss,2240
int:a055470,2016-02-10,str:74c905f str:5d1f84b int:6184feb,big negative,str:7ee6cec,6922,Balance,6922
int:a055470,2016-02-10,str:74c905f str:5d1f84b int:6184feb,big negative,str:3bdde00,6920,Balance,6922
int:a055470,2016-02-10,str:74c905f str:5d1f84b int:6184feb,big negative,str:7ee6cec,6922,Balance,6922
int:a055470,2016-02-10,str:74c905f str:5d1f84b int:6184feb,big negative,str:3bdde00,6920,Balance,6922
int:a055470,2016-02-10,str:74c905f str:5d1f84b int:6184feb,big negative,str:7ee6cec,6922,Balance,6922
int:a055470,2016-02-10,str:74c905f str:5d1f84b int:6184feb,big negative,str:3bdde00,6920,Balance,6922
int:a055470,2016-02-10,str:58455a8 str:5ad9e74 int:7b3ce63 str:3c509f3,> -100,str:1e82557,9900,Balance,2240
